gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
857364479,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,Thymus baeticus,,SPECIES,Thymus baeticus Boiss. ex Lacaita,Thymus baeticus Boiss. ex Lacaita,Boiss. ex Lacaita,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118223,-3.087991,1,,1755,0,,,,,,,8363061,8363061,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-91-009619-20040904,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.946Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364478,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Festuca,Festuca indigesta,,SPECIES,Festuca indigesta Boiss.,Festuca indigesta Boiss.,Boiss.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.127287,-3.082351,1,,1806,0,,,,,,,4122446,4122446,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-93-029599-20040923,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.518Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364477,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,Thymus baeticus,,SPECIES,Thymus baeticus Boiss. ex Lacaita,Thymus baeticus Boiss. ex Lacaita,Boiss. ex Lacaita,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118207,-3.071174,1,,1730,0,,,,,,,8363061,8363061,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-89-009619-20040924,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.986Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364476,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Santolina,Santolina rosmarinifolia,,SPECIES,Santolina rosmarinifolia L.,Santolina rosmarinifolia L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.131762,-3.110524,1,,1797,0,,,,,,,3125944,3125944,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-96-010656-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.024Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364475,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,Thymus baeticus,,SPECIES,Thymus baeticus Boiss. ex Lacaita,Thymus baeticus Boiss. ex Lacaita,Boiss. ex Lacaita,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118213,-3.110493,1,,2047,0,,,,,,,8363061,8363061,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-97-009619-20040930,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.430Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364474,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Marrubium,Marrubium supinum,,SPECIES,Marrubium supinum Hu. ex C.Pei,Marrubium supinum Hu. ex C.Pei,Hu. ex C.Pei,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118223,-3.087991,1,,1755,0,,,,,,,8164710,8164710,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-91-009582-20040904,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.695Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364473,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Koeleria,Koeleria vallesiana,,SPECIES,Koeleria vallesiana Asch. & Graebn.,Koeleria vallesiana Asch. & Graebn.,Asch. & Graebn.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.127287,-3.082351,1,,1806,0,,,,,,,7813762,7813762,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-93-012007-20040923,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.376Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364472,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,Eryngium campestre,,SPECIES,Eryngium campestre L.,Eryngium campestre L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118207,-3.071174,1,,1730,0,,,,,,,3034426,3034426,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-89-008914-20040924,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.997Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364471,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,Thymus mastichina,,SPECIES,"Thymus mastichina Sm., 1809",Thymus mastichina Sibth. & Sm.,Sibth. & Sm.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.131762,-3.110524,1,,1797,0,,,,,,,7905886,7905886,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-96-009635-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.210Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364470,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,Eryngium campestre,,SPECIES,Eryngium campestre L.,Eryngium campestre L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118213,-3.110493,1,,2047,0,,,,,,,3034426,3034426,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-97-008914-20040930,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.921Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364469,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Phlomis,Phlomis purpurea,,SPECIES,Phlomis purpurea L.,Phlomis purpurea L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118223,-3.087991,1,,1755,0,,,,,,,7307046,7307046,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-91-009508-20040904,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.830Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364468,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Carlina,Carlina corymbosa,,SPECIES,Carlina corymbosa L.,Carlina corymbosa L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.127287,-3.082351,1,,1806,0,,,,,,,3105391,3105391,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-93-011285-20040923,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.872Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364467,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Adenocarpus,Adenocarpus decorticans,,SPECIES,Adenocarpus decorticans Boiss.,Adenocarpus decorticans Boiss.,Boiss.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118207,-3.071174,1,,1730,0,,,,,,,2951626,2951626,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-89-008319-20040924,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:21.043Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364466,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,Thymus baeticus,,SPECIES,Thymus baeticus Boiss. ex Lacaita,Thymus baeticus Boiss. ex Lacaita,Boiss. ex Lacaita,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.131762,-3.110524,1,,1797,0,,,,,,,8363061,8363061,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-96-009619-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.633Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364465,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Genista,Genista versicolor,,SPECIES,"Genista versicolor Boiss. ex Steud., 1840",Genista versicolor Boiss. ex Steud.,Boiss. ex Steud.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118213,-3.110493,1,,2047,0,,,,,,,7357319,7357319,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-97-008211-20040930,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.731Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364464,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,Eryngium campestre,,SPECIES,Eryngium campestre L.,Eryngium campestre L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118223,-3.087991,1,,1755,0,,,,,,,3034426,3034426,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-91-008914-20040904,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.370Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364463,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea pulvinata,,SPECIES,Centaurea pulvinata (Blanca) Blanca,Centaurea pulvinata (Blanca) Blanca,(Blanca) Blanca,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.127287,-3.082351,1,,1806,0,,,,,,,3128734,3128734,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-93-011200-20040923,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.897Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364462,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Genista,Genista versicolor,,SPECIES,"Genista versicolor Boiss. ex Steud., 1840",Genista versicolor Boiss. ex Steud.,Boiss. ex Steud.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118207,-3.071174,1,,1730,0,,,,,,,7357319,7357319,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-89-008211-20040924,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.677Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364461,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Phlomis,Phlomis crinita,,SPECIES,Phlomis crinita Cav.,Phlomis crinita Cav.,Cav.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.131762,-3.110524,1,,1797,0,,,,,,,7307299,7307299,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-96-009502-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.615Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364460,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,Berberis hispanica,,SPECIES,Berberis hispanica Boiss. & Reut.,Berberis hispanica Boiss. & Reut.,Boiss. & Reut.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118213,-3.110493,1,,2047,0,,,,,,,8428417,8428417,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-97-005966-20040930,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.637Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364459,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Thymelaeaceae,Thymelaea,Thymelaea tartonraira,,SPECIES,Thymelaea tartonraira (L.) All.,Thymelaea tartonraira All.,All.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118223,-3.087991,1,,1755,0,,,,,,,7311323,7311323,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-91-008568-20040904,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.723Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364458,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Rubia,Rubia peregrina,,SPECIES,Rubia peregrina L.,Rubia peregrina L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.127287,-3.082351,1,,1806,0,,,,,,,2892347,2892347,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-93-010315-20040923,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.988Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364457,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rotundifolia,ballota,SUBSPECIES,Quercus ilex subsp. ballota (Desf.) Bonafé,Quercus ilex L. subsp. ballota,,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118207,-3.071174,1,,1730,0,,,,,,,2881553,2881550,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-89-006130-20040924,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.872Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364456,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Adenocarpus,Adenocarpus decorticans,,SPECIES,Adenocarpus decorticans Boiss.,Adenocarpus decorticans Boiss.,Boiss.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.131762,-3.110524,1,,1797,0,,,,,,,2951626,2951626,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-96-008319-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.606Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364455,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus sylvestris,,SPECIES,"Pinus sylvestris Lour., 1790",Pinus sylvestris Lour.,Lour.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118213,-3.110493,1,,2047,0,,,,,,,9079676,9079676,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-97-005717-20040930,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.529Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364454,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Adenocarpus,Adenocarpus decorticans,,SPECIES,Adenocarpus decorticans Boiss.,Adenocarpus decorticans Boiss.,Boiss.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118223,-3.087991,1,,1755,0,,,,,,,2951626,2951626,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-91-008319-20040904,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.863Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364453,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,Thymus baeticus,,SPECIES,Thymus baeticus Boiss. ex Lacaita,Thymus baeticus Boiss. ex Lacaita,Boiss. ex Lacaita,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.127287,-3.082351,1,,1806,0,,,,,,,8363061,8363061,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-93-009619-20040923,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.786Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364452,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Genista,Genista cinerea,speciosa,SUBSPECIES,Genista cinerea subsp. speciosa Rivas Mart. et al.,"Genista cinerea (Vill.) DC. subsp. speciosa Rivas-Goday & Losa ex Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas","Rivas-Goday & Losa ex Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas",ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.131762,-3.110524,1,,1797,0,,,,,,,5347721,5347718,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-96-008207-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.604Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364451,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea mariana,,SPECIES,Pinus nigra Aiton,Pinus nigra Aiton,Aiton,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118207,-3.071174,1,,1730,0,,,,,,,8196507,5284802,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-89-005708-20040924,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.442Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364450,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Paronychia,Paronychia suffruticosa,,SPECIES,Paronychia suffruticosa (L.) DC.,Paronychia suffruticosa DC.,DC.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.131762,-3.110524,1,,1797,0,,,,,,,5529030,5529030,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-96-104652-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.906Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364449,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Halimium,Halimium umbellatum,viscosum,SUBSPECIES,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo,Halimium umbellatum Spach subsp. viscosum (Willk.) O.Bolòs & Vigo,(Willk.) O.Bolòs & Vigo,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118223,-3.087991,1,,1755,0,,,,,,,3595820,7331332,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-91-007061-20040904,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.894Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364448,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Phlomis,Phlomis purpurea,,SPECIES,Phlomis purpurea L.,Phlomis purpurea L.,L.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.127287,-3.082351,1,,1806,0,,,,,,,7307046,7307046,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-93-009508-20040923,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.694Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364447,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Alyssum,Alyssum granatense,,SPECIES,Alyssum granatense Boiss. & Reut.,Alyssum granatense Boiss. & Reut.,Boiss. & Reut.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.131762,-3.110524,1,,1797,0,,,,,,,3045178,3045178,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-96-007403-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.997Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364446,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa pulverulenta,,SPECIES,Rosa sicula Tratt.,Rosa sicula Tratt.,Tratt.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.109283,-3.071076,1,,1919,0,,,,,,,8185944,3003781,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-88-079370-20040923,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.590Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364445,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Festuca,Festuca indigesta,,SPECIES,Festuca indigesta Boiss.,Festuca indigesta Boiss.,Boiss.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.131762,-3.110524,1,,1797,0,,,,,,,4122446,4122446,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-96-029599-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.579Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364444,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rotundifolia,ballota,SUBSPECIES,Quercus ilex subsp. ballota (Desf.) Bonafé,Quercus ilex L. subsp. ballota,,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.118223,-3.087991,1,,1755,0,,,,,,,2881553,2881550,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-91-006130-20040904,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.556Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364443,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Phlomis,Phlomis crinita,,SPECIES,Phlomis crinita Cav.,Phlomis crinita Cav.,Cav.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.127287,-3.082351,1,,1806,0,,,,,,,7307299,7307299,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-93-009502-20040923,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.562Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857364442,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,Helianthemum cinereum,,SPECIES,Helianthemum cinereum (Cav.) Pers.,Helianthemum cinereum Pers.,Pers.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.131762,-3.110524,1,,1797,0,,,,,,,7331381,7331381,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-96-007089-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.082Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
